lat_bin,lon_bin,light_count,lat,lon
37,22,25,43.76750000000009,-79.5275000000001
22,42,24,43.69250000000005,-79.4275000000002
14,38,29,43.65250000000003,-79.44750000000018
38,23,32,43.77250000000009,-79.52250000000011
36,62,25,43.76250000000009,-79.32750000000028
15,39,25,43.657500000000034,-79.44250000000018
47,71,33,43.817500000000116,-79.28250000000033
27,13,19,43.717500000000065,-79.57250000000006
18,44,43,43.67250000000004,-79.4175000000002
19,9,36,43.677500000000045,-79.59250000000004
29,59,22,43.72750000000007,-79.34250000000027
48,72,25,43.82250000000012,-79.27750000000033
21,55,26,43.68750000000005,-79.36250000000025
40,68,26,43.7825000000001,-79.29750000000031
33,29,24,43.74750000000008,-79.49250000000013
25,25,34,43.70750000000006,-79.51250000000012
10,45,19,43.63250000000002,-79.41250000000021
22,19,20,43.69250000000005,-79.54250000000009
14,15,23,43.65250000000003,-79.56250000000007
34,30,18,43.75250000000008,-79.48750000000014
25,61,15,43.70750000000006,-79.33250000000028
32,69,18,43.74250000000008,-79.29250000000032
37,35,18,43.76750000000009,-79.46250000000016
24,65,18,43.70250000000006,-79.3125000000003
43,78,21,43.797500000000106,-79.24750000000036
35,74,24,43.757500000000086,-79.26750000000034
14,51,75,43.65250000000003,-79.38250000000023
15,16,23,43.657500000000034,-79.55750000000008
18,21,15,43.67250000000004,-79.5325000000001
17,62,26,43.66750000000004,-79.32750000000028
28,71,35,43.72250000000007,-79.28250000000033
29,36,22,43.72750000000007,-79.45750000000017
47,84,31,43.817500000000116,-79.21750000000038
21,32,37,43.68750000000005,-79.47750000000015
40,45,23,43.7825000000001,-79.41250000000021
33,6,24,43.74750000000008,-79.60750000000003
10,22,20,43.63250000000002,-79.5275000000001
42,91,31,43.7925000000001,-79.18250000000042
21,68,12,43.68750000000005,-79.29750000000031
33,42,43,43.74750000000008,-79.4275000000002
34,7,22,43.75250000000008,-79.60250000000003
20,72,20,43.68250000000005,-79.27750000000033
25,38,17,43.70750000000006,-79.44750000000018
39,85,25,43.777500000000096,-79.21250000000039
23,77,38,43.697500000000055,-79.25250000000035
3,19,20,43.597500000000004,-79.54250000000009
43,55,22,43.797500000000106,-79.36250000000025
22,32,18,43.69250000000005,-79.47750000000015
14,28,18,43.65250000000003,-79.49750000000013
32,82,30,43.74250000000008,-79.22750000000038
24,78,21,43.70250000000006,-79.24750000000036
43,91,28,43.797500000000106,-79.18250000000042
17,39,31,43.66750000000004,-79.44250000000018
35,87,22,43.757500000000086,-79.2025000000004
36,52,30,43.76250000000009,-79.37750000000024
28,48,18,43.72250000000007,-79.39750000000022
29,13,21,43.72750000000007,-79.57250000000006
6,29,14,43.61250000000001,-79.49250000000013
38,98,34,43.77250000000009,-79.14750000000045
29,49,15,43.72750000000007,-79.39250000000023
21,45,23,43.68750000000005,-79.41250000000021
40,58,34,43.7825000000001,-79.34750000000027
33,19,32,43.74750000000008,-79.54250000000009
25,15,12,43.70750000000006,-79.56250000000007
39,62,36,43.777500000000096,-79.32750000000028
39,98,34,43.777500000000096,-79.14750000000045
13,46,19,43.64750000000003,-79.40750000000021
32,59,37,43.74250000000008,-79.34250000000027
24,55,17,43.70250000000006,-79.36250000000025
43,68,13,43.797500000000106,-79.29750000000031
16,51,66,43.66250000000004,-79.38250000000023
35,64,26,43.757500000000086,-79.3175000000003
36,29,14,43.76250000000009,-79.49250000000013
28,25,17,43.72250000000007,-79.51250000000012
18,11,30,43.67250000000004,-79.58250000000005
46,79,32,43.812500000000114,-79.24250000000036
17,52,67,43.66750000000004,-79.37750000000024
36,65,17,43.76250000000009,-79.3125000000003
28,61,36,43.72250000000007,-79.33250000000028
29,26,20,43.72750000000007,-79.50750000000012
21,22,21,43.68750000000005,-79.5275000000001
10,12,28,43.63250000000002,-79.57750000000006
42,81,32,43.7925000000001,-79.23250000000037
20,62,22,43.68250000000005,-79.32750000000028
25,28,13,43.70750000000006,-79.49750000000013
39,75,20,43.777500000000096,-79.26250000000034
23,67,13,43.697500000000055,-79.30250000000031
24,32,26,43.70250000000006,-79.47750000000015
43,45,25,43.797500000000106,-79.41250000000021
35,41,27,43.757500000000086,-79.43250000000019
14,18,25,43.65250000000003,-79.54750000000008
32,72,27,43.74250000000008,-79.27750000000033
45,91,28,43.80750000000011,-79.18250000000042
24,68,25,43.70250000000006,-79.29750000000031
16,64,21,43.66250000000004,-79.3175000000003
17,29,14,43.66750000000004,-79.49250000000013
36,42,38,43.76250000000009,-79.4275000000002
9,25,29,43.62750000000002,-79.51250000000012
28,38,23,43.72250000000007,-79.44750000000018
29,3,20,43.72750000000007,-79.62250000000002
6,19,17,43.61250000000001,-79.54250000000009
42,58,29,43.7925000000001,-79.34750000000027
21,35,24,43.68750000000005,-79.46250000000016
27,78,37,43.717500000000065,-79.24750000000036
33,9,31,43.74750000000008,-79.59250000000004
20,39,18,43.68250000000005,-79.44250000000018
39,52,29,43.777500000000096,-79.37750000000024
30,83,26,43.73250000000007,-79.22250000000038
31,48,24,43.737500000000075,-79.39750000000022
10,25,20,43.63250000000002,-79.51250000000012
42,94,23,43.7925000000001,-79.16750000000043
2,21,29,43.5925,-79.5325000000001
13,36,31,43.64750000000003,-79.45750000000017
31,84,20,43.737500000000075,-79.21750000000038
32,49,25,43.74250000000008,-79.39250000000023
24,45,28,43.70250000000006,-79.41250000000021
16,41,16,43.66250000000004,-79.43250000000019
35,54,17,43.757500000000086,-79.36750000000025
36,19,18,43.76250000000009,-79.54250000000009
28,15,36,43.72250000000007,-79.56250000000007
46,69,20,43.812500000000114,-79.29250000000032
38,65,36,43.77250000000009,-79.3125000000003
17,42,19,43.66750000000004,-79.4275000000002
49,74,27,43.82750000000012,-79.26750000000034
29,16,21,43.72750000000007,-79.55750000000008
21,12,24,43.68750000000005,-79.57750000000006
27,55,25,43.717500000000065,-79.36250000000025
39,29,31,43.777500000000096,-79.49250000000013
30,60,22,43.73250000000007,-79.33750000000028
50,75,30,43.832500000000124,-79.26250000000034
42,71,13,43.7925000000001,-79.28250000000033
20,52,23,43.68250000000005,-79.37750000000024
39,65,26,43.777500000000096,-79.3125000000003
12,48,71,43.64250000000003,-79.39750000000022
13,13,28,43.64750000000003,-79.57250000000006
32,26,39,43.74250000000008,-79.50750000000012
23,57,19,43.697500000000055,-79.35250000000026
24,22,28,43.70250000000006,-79.5275000000001
16,18,21,43.66250000000004,-79.54750000000008
35,31,22,43.757500000000086,-79.48250000000014
34,72,25,43.75250000000008,-79.27750000000033
13,49,63,43.64750000000003,-79.39250000000023
45,81,15,43.80750000000011,-79.23250000000037
37,77,31,43.76750000000009,-79.25250000000035
16,54,87,43.66250000000004,-79.36750000000025
17,19,35,43.66750000000004,-79.54250000000009
36,32,35,43.76250000000009,-79.47750000000015
9,15,28,43.62750000000002,-79.56250000000007
28,28,36,43.72250000000007,-79.49750000000013
26,67,22,43.71250000000006,-79.30250000000031
46,82,15,43.812500000000114,-79.22750000000038
38,78,19,43.77250000000009,-79.24750000000036
42,48,17,43.7925000000001,-79.39750000000022
27,68,32,43.717500000000065,-79.29750000000031
19,64,24,43.677500000000045,-79.3175000000003
20,29,33,43.68250000000005,-79.49250000000013
39,42,34,43.777500000000096,-79.4275000000002
12,25,21,43.64250000000003,-79.51250000000012
30,73,24,43.73250000000007,-79.27250000000033
31,38,28,43.737500000000075,-79.44750000000018
23,34,21,43.697500000000055,-79.46750000000016
35,8,26,43.757500000000086,-79.59750000000004
33,84,44,43.74750000000008,-79.21750000000038
13,26,30,43.64750000000003,-79.50750000000012
44,93,19,43.80250000000011,-79.17250000000043
32,39,21,43.74250000000008,-79.44250000000018
24,35,29,43.70250000000006,-79.46250000000016
16,31,18,43.66250000000004,-79.48250000000014
35,44,26,43.757500000000086,-79.4175000000002
22,74,22,43.69250000000005,-79.26750000000034
28,5,21,43.72250000000007,-79.61250000000003
45,94,25,43.80750000000011,-79.16750000000043
5,21,19,43.60750000000001,-79.5325000000001
37,90,26,43.76750000000009,-79.18750000000041
38,55,25,43.77250000000009,-79.36250000000025
9,28,22,43.62750000000002,-79.49750000000013
8,32,35,43.62250000000002,-79.47750000000015
26,80,31,43.71250000000006,-79.23750000000037
27,45,39,43.717500000000065,-79.41250000000021
19,41,27,43.677500000000045,-79.43250000000019
11,37,19,43.637500000000024,-79.45250000000017
31,15,35,43.737500000000075,-79.56250000000007
42,61,25,43.7925000000001,-79.33250000000028
40,100,33,43.7825000000001,-79.13750000000046
20,42,26,43.68250000000005,-79.4275000000002
12,38,30,43.64250000000003,-79.44750000000018
31,51,13,43.737500000000075,-79.38250000000023
32,16,22,43.74250000000008,-79.55750000000008
23,47,21,43.697500000000055,-79.40250000000022
24,12,17,43.70250000000006,-79.57750000000006
35,21,15,43.757500000000086,-79.5325000000001
41,101,26,43.7875000000001,-79.13250000000046
34,62,23,43.75250000000008,-79.32750000000028
45,71,37,43.80750000000011,-79.28250000000033
37,67,20,43.76750000000009,-79.30250000000031
28,18,38,43.72250000000007,-79.54750000000008
15,48,81,43.657500000000034,-79.39750000000022
26,57,29,43.71250000000006,-79.35250000000026
27,22,26,43.717500000000065,-79.5275000000001
18,53,23,43.67250000000004,-79.37250000000024
38,68,30,43.77250000000009,-79.29750000000031
30,27,26,43.73250000000007,-79.50250000000013
42,38,16,43.7925000000001,-79.44750000000018
48,81,22,43.82250000000012,-79.23250000000037
19,54,31,43.677500000000045,-79.36750000000025
20,19,26,43.68250000000005,-79.54250000000009
11,50,8,43.637500000000024,-79.38750000000023
39,32,25,43.777500000000096,-79.47750000000015
30,63,25,43.73250000000007,-79.32250000000029
31,28,24,43.737500000000075,-79.49750000000013
12,15,19,43.64250000000003,-79.56250000000007
23,24,38,43.697500000000055,-79.51750000000011
41,78,26,43.7875000000001,-79.24750000000036
34,39,29,43.75250000000008,-79.44250000000018
13,16,19,43.64750000000003,-79.55750000000008
25,70,21,43.70750000000006,-79.28750000000032
44,83,14,43.80250000000011,-79.22250000000038
24,25,33,43.70250000000006,-79.51250000000012
37,44,46,43.76750000000009,-79.4175000000002
16,21,19,43.66250000000004,-79.5325000000001
22,64,15,43.69250000000005,-79.3175000000003
14,60,32,43.65250000000003,-79.33750000000028
34,75,40,43.75250000000008,-79.26250000000034
26,34,36,43.71250000000006,-79.46750000000016
37,80,41,43.76750000000009,-79.23750000000037
38,45,21,43.77250000000009,-79.41250000000021
15,61,16,43.657500000000034,-79.33250000000028
8,22,30,43.62250000000002,-79.5275000000001
26,70,24,43.71250000000006,-79.28750000000032
27,35,31,43.717500000000065,-79.46250000000016
18,66,13,43.67250000000004,-79.3075000000003
19,31,30,43.677500000000045,-79.48250000000014
11,27,16,43.637500000000024,-79.50250000000013
30,40,14,43.73250000000007,-79.43750000000018
31,5,29,43.737500000000075,-79.61250000000003
29,81,31,43.72750000000007,-79.23250000000037
41,55,22,43.7875000000001,-79.36250000000025
20,32,23,43.68250000000005,-79.47750000000015
33,51,46,43.74750000000008,-79.38250000000023
12,28,16,43.64250000000003,-79.49750000000013
44,60,29,43.80250000000011,-79.33750000000028
32,6,27,43.74250000000008,-79.60750000000003
23,37,21,43.697500000000055,-79.45250000000017
4,24,30,43.602500000000006,-79.51750000000011
35,11,30,43.757500000000086,-79.58250000000005
22,41,20,43.69250000000005,-79.43250000000019
1,18,24,43.5875,-79.54750000000008
33,87,28,43.74750000000008,-79.2025000000004
34,52,23,43.75250000000008,-79.37750000000024
44,96,21,43.80250000000011,-79.15750000000044
45,61,27,43.80750000000011,-79.33250000000028
37,57,16,43.76750000000009,-79.35250000000026
38,22,36,43.77250000000009,-79.5275000000001
43,100,29,43.797500000000106,-79.13750000000046
15,38,20,43.657500000000034,-79.44750000000018
26,47,30,43.71250000000006,-79.40250000000022
27,12,14,43.717500000000065,-79.57750000000006
18,43,20,43.67250000000004,-79.4225000000002
36,97,21,43.76250000000009,-79.15250000000044
29,58,22,43.72750000000007,-79.34750000000027
48,71,23,43.82250000000012,-79.28250000000033
40,67,31,43.7825000000001,-79.30250000000031
19,44,39,43.677500000000045,-79.4175000000002
20,9,33,43.68250000000005,-79.59250000000004
11,40,23,43.637500000000024,-79.43750000000018
31,18,21,43.737500000000075,-79.54750000000008
23,14,20,43.697500000000055,-79.56750000000007
33,64,28,43.74750000000008,-79.3175000000003
34,29,25,43.75250000000008,-79.49250000000013
25,60,30,43.70750000000006,-79.33750000000028
44,73,27,43.80250000000011,-79.27250000000033
37,34,30,43.76750000000009,-79.46750000000016
22,54,17,43.69250000000005,-79.36750000000025
14,50,76,43.65250000000003,-79.38750000000023
15,15,22,43.657500000000034,-79.56250000000007
26,24,35,43.71250000000006,-79.51750000000011
18,20,23,43.67250000000004,-79.5375000000001
38,35,27,43.77250000000009,-79.46250000000016
36,74,37,43.76250000000009,-79.26750000000034
15,51,77,43.657500000000034,-79.38250000000023
28,70,31,43.72250000000007,-79.28750000000032
47,83,27,43.817500000000116,-79.22250000000038
27,25,17,43.717500000000065,-79.51250000000012
18,56,22,43.67250000000004,-79.35750000000026
19,21,29,43.677500000000045,-79.5325000000001
11,17,14,43.637500000000024,-79.55250000000008
30,30,22,43.73250000000007,-79.48750000000014
29,71,19,43.72750000000007,-79.28250000000033
48,84,22,43.82250000000012,-79.21750000000038
21,67,29,43.68750000000005,-79.30250000000031
40,80,23,43.7825000000001,-79.23750000000037
41,45,20,43.7875000000001,-79.41250000000021
33,41,34,43.74750000000008,-79.43250000000019
25,37,15,43.70750000000006,-79.45250000000017
44,50,15,43.80250000000011,-79.38750000000023
22,31,21,43.69250000000005,-79.48250000000014
25,73,21,43.70750000000006,-79.27250000000033
45,51,17,43.80750000000011,-79.38250000000023
32,81,20,43.74250000000008,-79.23250000000037
37,47,32,43.76750000000009,-79.40250000000022
24,77,34,43.70250000000006,-79.25250000000035
43,90,23,43.797500000000106,-79.18750000000041
14,63,24,43.65250000000003,-79.32250000000029
15,28,14,43.657500000000034,-79.49750000000013
7,24,19,43.617500000000014,-79.51750000000011
26,37,15,43.71250000000006,-79.45250000000017
18,33,18,43.67250000000004,-79.47250000000015
30,7,28,43.73250000000007,-79.60250000000003
36,87,24,43.76250000000009,-79.2025000000004
29,48,16,43.72750000000007,-79.39750000000022
21,44,34,43.68750000000005,-79.4175000000002
11,30,28,43.637500000000024,-79.48750000000014
10,34,24,43.63250000000002,-79.46750000000016
41,58,31,43.7875000000001,-79.34750000000027
33,54,33,43.74750000000008,-79.36750000000025
34,19,22,43.75250000000008,-79.54250000000009
25,50,37,43.70750000000006,-79.38750000000023
44,63,20,43.80250000000011,-79.32250000000029
39,97,23,43.777500000000096,-79.15250000000044
37,24,35,43.76750000000009,-79.51750000000011
43,67,35,43.797500000000106,-79.30250000000031
22,44,26,43.69250000000005,-79.4175000000002
14,40,28,43.65250000000003,-79.43750000000018
26,14,13,43.71250000000006,-79.56750000000007
17,51,73,43.66750000000004,-79.38250000000023
36,64,29,43.76250000000009,-79.3175000000003
28,60,19,43.72250000000007,-79.33750000000028
47,73,23,43.817500000000116,-79.27250000000033
40,34,16,43.7825000000001,-79.46750000000016
19,11,20,43.677500000000045,-79.58250000000005
29,61,23,43.72750000000007,-79.33250000000028
21,57,25,43.68750000000005,-79.35250000000026
40,70,18,43.7825000000001,-79.28750000000032
41,35,30,43.7875000000001,-79.46250000000016
33,31,24,43.74750000000008,-79.48250000000014
25,27,25,43.70750000000006,-79.50250000000013
10,47,27,43.63250000000002,-79.40250000000022
22,21,17,43.69250000000005,-79.5325000000001
14,17,19,43.65250000000003,-79.55250000000008
32,71,24,43.74250000000008,-79.28250000000033
24,67,14,43.70250000000006,-79.30250000000031
43,80,14,43.797500000000106,-79.23750000000037
16,63,33,43.66250000000004,-79.32250000000029
35,76,30,43.757500000000086,-79.25750000000035
15,18,17,43.657500000000034,-79.54750000000008
18,23,23,43.67250000000004,-79.52250000000011
46,91,33,43.812500000000114,-79.18250000000042
17,64,34,43.66750000000004,-79.3175000000003
36,77,29,43.76250000000009,-79.25250000000035
28,73,28,43.72250000000007,-79.27250000000033
21,34,21,43.68750000000005,-79.46750000000016
40,47,15,43.7825000000001,-79.40250000000022
33,8,14,43.74750000000008,-79.59750000000004
10,24,30,43.63250000000002,-79.51750000000011
42,93,31,43.7925000000001,-79.17250000000043
2,20,33,43.5925,-79.5375000000001
34,9,16,43.75250000000008,-79.59250000000004
25,40,26,43.70750000000006,-79.43750000000018
20,74,31,43.68250000000005,-79.26750000000034
39,87,24,43.777500000000096,-79.2025000000004
31,83,23,43.737500000000075,-79.22250000000038
32,48,38,43.74250000000008,-79.39750000000022
3,21,34,43.597500000000004,-79.5325000000001
43,57,28,43.797500000000106,-79.35250000000026
35,53,25,43.757500000000086,-79.37250000000024
32,84,26,43.74250000000008,-79.21750000000038
17,41,32,43.66750000000004,-79.43250000000019
35,89,15,43.757500000000086,-79.19250000000041
36,54,18,43.76250000000009,-79.36750000000025
28,50,19,43.72250000000007,-79.38750000000023
29,15,29,43.72750000000007,-79.56250000000007
47,63,18,43.817500000000116,-79.32250000000029
21,11,22,43.68750000000005,-79.58250000000005
38,100,21,43.77250000000009,-79.13750000000046
50,74,16,43.832500000000124,-79.26750000000034
29,51,24,43.72750000000007,-79.38250000000023
42,70,15,43.7925000000001,-79.28750000000032
21,47,22,43.68750000000005,-79.40250000000022
33,21,18,43.74750000000008,-79.5325000000001
25,17,25,43.70750000000006,-79.55250000000008
39,64,21,43.777500000000096,-79.3175000000003
31,60,21,43.737500000000075,-79.33750000000028
22,11,33,43.69250000000005,-79.58250000000005
14,7,26,43.65250000000003,-79.60250000000003
13,48,75,43.64750000000003,-79.39750000000022
32,61,15,43.74250000000008,-79.33250000000028
24,57,24,43.70250000000006,-79.35250000000026
43,70,30,43.797500000000106,-79.28750000000032
16,53,59,43.66250000000004,-79.37250000000024
35,66,14,43.757500000000086,-79.3075000000003
36,31,31,43.76250000000009,-79.48250000000014
28,27,24,43.72250000000007,-79.50250000000013
46,81,19,43.812500000000114,-79.23250000000037
38,77,31,43.77250000000009,-79.25250000000035
17,54,64,43.66750000000004,-79.36750000000025
28,63,24,43.72250000000007,-79.32250000000029
29,28,27,43.72750000000007,-79.49750000000013
21,24,28,43.68750000000005,-79.51750000000011
40,37,21,43.7825000000001,-79.45250000000017
27,67,24,43.717500000000065,-79.30250000000031
30,72,28,43.73250000000007,-79.27750000000033
10,14,19,43.63250000000002,-79.56750000000007
20,64,25,43.68250000000005,-79.3175000000003
39,77,25,43.777500000000096,-79.25250000000035
13,25,26,43.64750000000003,-79.51250000000012
31,73,18,43.737500000000075,-79.27250000000033
32,38,26,43.74250000000008,-79.44750000000018
23,69,26,43.697500000000055,-79.29250000000032
24,34,27,43.70250000000006,-79.46750000000016
43,47,36,43.797500000000106,-79.40250000000022
35,43,42,43.757500000000086,-79.4225000000002
45,93,33,43.80750000000011,-79.17250000000043
5,20,37,43.60750000000001,-79.5375000000001
24,70,26,43.70250000000006,-79.28750000000032
37,89,28,43.76750000000009,-79.19250000000041
16,66,19,43.66250000000004,-79.3075000000003
17,31,19,43.66750000000004,-79.48250000000014
36,44,24,43.76250000000009,-79.4175000000002
9,27,35,43.62750000000002,-79.50250000000013
28,40,24,43.72250000000007,-79.43750000000018
26,79,24,43.71250000000006,-79.24250000000036
6,21,25,43.61250000000001,-79.5325000000001
38,90,18,43.77250000000009,-79.18750000000041
42,60,23,43.7925000000001,-79.33750000000028
27,80,32,43.717500000000065,-79.23750000000037
33,11,16,43.74750000000008,-79.58250000000005
20,41,18,43.68250000000005,-79.43250000000019
39,54,27,43.777500000000096,-79.36750000000025
30,85,37,43.73250000000007,-79.21250000000039
23,46,22,43.697500000000055,-79.40750000000021
2,23,24,43.5925,-79.52250000000011
41,100,28,43.7875000000001,-79.13750000000046
13,38,21,43.64750000000003,-79.44750000000018
32,51,42,43.74250000000008,-79.38250000000023
24,47,39,43.70250000000006,-79.40250000000022
16,43,22,43.66250000000004,-79.4225000000002
36,21,22,43.76250000000009,-79.5325000000001
28,17,18,43.72250000000007,-79.55250000000008
46,71,23,43.812500000000114,-79.28250000000033
38,67,23,43.77250000000009,-79.30250000000031
49,76,23,43.82750000000012,-79.25750000000035
29,18,24,43.72750000000007,-79.54750000000008
21,14,31,43.68750000000005,-79.56750000000007
27,57,21,43.717500000000065,-79.35250000000026
19,53,22,43.677500000000045,-79.37250000000024
39,31,23,43.777500000000096,-79.48250000000014
31,27,24,43.737500000000075,-79.50250000000013
50,77,28,43.832500000000124,-79.25250000000035
42,73,28,43.7925000000001,-79.27250000000033
20,54,28,43.68250000000005,-79.36750000000025
39,67,27,43.777500000000096,-79.30250000000031
12,50,77,43.64250000000003,-79.38750000000023
13,15,28,43.64750000000003,-79.56250000000007
32,28,21,43.74250000000008,-79.49750000000013
24,24,16,43.70250000000006,-79.51750000000011
16,20,24,43.66250000000004,-79.5375000000001
35,33,19,43.757500000000086,-79.47250000000015
34,74,25,43.75250000000008,-79.26750000000034
45,83,15,43.80750000000011,-79.22250000000038
37,79,28,43.76750000000009,-79.24250000000036
38,44,50,43.77250000000009,-79.4175000000002
17,21,29,43.66750000000004,-79.5325000000001
15,60,15,43.657500000000034,-79.33750000000028
26,69,30,43.71250000000006,-79.29250000000032
27,34,14,43.717500000000065,-79.46750000000016
46,84,28,43.812500000000114,-79.21750000000038
18,65,30,43.67250000000004,-79.3125000000003
38,80,35,43.77250000000009,-79.23750000000037
30,39,27,43.73250000000007,-79.44250000000018
42,50,23,43.7925000000001,-79.38750000000023
27,70,18,43.717500000000065,-79.28750000000032
19,66,28,43.677500000000045,-79.3075000000003
20,31,37,43.68250000000005,-79.48250000000014
39,44,47,43.777500000000096,-79.4175000000002
12,27,20,43.64250000000003,-79.50250000000013
30,75,42,43.73250000000007,-79.26250000000034
31,40,25,43.737500000000075,-79.43750000000018
32,5,15,43.74250000000008,-79.61250000000003
4,23,22,43.602500000000006,-79.52250000000011
23,36,20,43.697500000000055,-79.45750000000017
35,10,30,43.757500000000086,-79.58750000000005
41,90,19,43.7875000000001,-79.18750000000041
33,86,37,43.74750000000008,-79.2075000000004
13,28,16,43.64750000000003,-79.49750000000013
44,95,29,43.80250000000011,-79.16250000000043
45,60,32,43.80750000000011,-79.33750000000028
24,37,24,43.70250000000006,-79.45250000000017
16,33,29,43.66250000000004,-79.47250000000015
28,7,17,43.72250000000007,-79.60250000000003
34,87,21,43.75250000000008,-79.2025000000004
46,61,28,43.812500000000114,-79.33250000000028
5,23,30,43.60750000000001,-79.52250000000011
37,92,30,43.76750000000009,-79.17750000000042
38,57,32,43.77250000000009,-79.35250000000026
27,47,46,43.717500000000065,-79.40250000000022
19,43,23,43.677500000000045,-79.4225000000002
20,8,21,43.68250000000005,-79.59750000000004
11,39,26,43.637500000000024,-79.44250000000018
31,17,27,43.737500000000075,-79.55250000000008
23,13,30,43.697500000000055,-79.57250000000006
40,102,21,43.7825000000001,-79.12750000000047
41,67,26,43.7875000000001,-79.30250000000031
20,44,41,43.68250000000005,-79.4175000000002
12,40,27,43.64250000000003,-79.43750000000018
44,72,20,43.80250000000011,-79.27750000000033
32,18,29,43.74250000000008,-79.54750000000008
23,49,41,43.697500000000055,-79.39250000000023
24,14,29,43.70250000000006,-79.56750000000007
16,10,24,43.66250000000004,-79.58750000000005
35,23,21,43.757500000000086,-79.52250000000011
34,64,18,43.75250000000008,-79.3175000000003
45,73,28,43.80750000000011,-79.27250000000033
37,69,17,43.76750000000009,-79.29250000000032
38,34,14,43.77250000000009,-79.46750000000016
17,11,20,43.66750000000004,-79.58250000000005
15,50,50,43.657500000000034,-79.38750000000023
27,24,19,43.717500000000065,-79.51750000000011
18,55,29,43.67250000000004,-79.36250000000025
19,20,36,43.677500000000045,-79.5375000000001
30,29,14,43.73250000000007,-79.49250000000013
42,40,21,43.7925000000001,-79.43750000000018
48,83,18,43.82250000000012,-79.22250000000038
40,79,25,43.7825000000001,-79.24250000000036
19,56,28,43.677500000000045,-79.35750000000026
20,21,27,43.68250000000005,-79.5325000000001
11,52,10,43.637500000000024,-79.37750000000024
12,17,30,43.64250000000003,-79.55250000000008
39,34,20,43.777500000000096,-79.46750000000016
31,30,21,43.737500000000075,-79.48750000000014
23,26,16,43.697500000000055,-79.50750000000012
41,80,17,43.7875000000001,-79.23750000000037
33,76,25,43.74750000000008,-79.25750000000035
13,18,29,43.64750000000003,-79.54750000000008
25,72,36,43.70750000000006,-79.27750000000033
44,85,27,43.80250000000011,-79.21250000000039
37,46,43,43.76750000000009,-79.40750000000021
16,23,22,43.66250000000004,-79.52250000000011
22,66,27,43.69250000000005,-79.3075000000003
15,27,19,43.657500000000034,-79.50250000000013
26,36,30,43.71250000000006,-79.45750000000017
18,32,24,43.67250000000004,-79.47750000000015
38,47,26,43.77250000000009,-79.40250000000022
36,86,33,43.76250000000009,-79.2075000000004
8,24,20,43.62250000000002,-79.51750000000011
27,37,15,43.717500000000065,-79.45250000000017
18,68,15,43.67250000000004,-79.29750000000031
19,33,20,43.677500000000045,-79.47250000000015
11,29,31,43.637500000000024,-79.49250000000013
30,42,17,43.73250000000007,-79.4275000000002
31,7,15,43.737500000000075,-79.60250000000003
40,92,22,43.7825000000001,-79.17750000000042
41,57,26,43.7875000000001,-79.35250000000026
33,53,23,43.74750000000008,-79.37250000000024
12,30,29,43.64250000000003,-79.48750000000014
25,49,31,43.70750000000006,-79.39250000000023
4,26,29,43.602500000000006,-79.50750000000012
44,62,28,43.80250000000011,-79.32750000000028
35,13,36,43.757500000000086,-79.57250000000006
1,20,24,43.5875,-79.5375000000001
14,39,19,43.65250000000003,-79.44250000000018
33,89,25,43.74750000000008,-79.19250000000041
34,54,33,43.75250000000008,-79.36750000000025
45,63,25,43.80750000000011,-79.32250000000029
37,59,23,43.76750000000009,-79.34250000000027
15,40,25,43.657500000000034,-79.43750000000018
26,49,41,43.71250000000006,-79.39250000000023
27,14,19,43.717500000000065,-79.56750000000007
18,45,23,43.67250000000004,-79.41250000000021
19,10,14,43.677500000000045,-79.58750000000005
29,60,33,43.72750000000007,-79.33750000000028
48,73,26,43.82250000000012,-79.27250000000033
21,56,22,43.68750000000005,-79.35750000000026
40,69,26,43.7825000000001,-79.29250000000032
20,11,23,43.68250000000005,-79.58250000000005
11,42,24,43.637500000000024,-79.4275000000002
31,20,25,43.737500000000075,-79.5375000000001
23,16,28,43.697500000000055,-79.55750000000008
10,46,23,43.63250000000002,-79.40750000000021
41,70,22,43.7875000000001,-79.28750000000032
33,66,21,43.74750000000008,-79.3075000000003
34,31,31,43.75250000000008,-79.48250000000014
25,62,27,43.70750000000006,-79.32750000000028
44,75,17,43.80250000000011,-79.26250000000034
37,36,12,43.76750000000009,-79.45750000000017
22,56,25,43.69250000000005,-79.35750000000026
14,52,79,43.65250000000003,-79.37750000000024
15,17,23,43.657500000000034,-79.55250000000008
26,26,38,43.71250000000006,-79.50750000000012
18,22,28,43.67250000000004,-79.5275000000001
38,37,35,43.77250000000009,-79.45250000000017
17,63,32,43.66750000000004,-79.32250000000029
36,76,41,43.76250000000009,-79.25750000000035
28,72,16,43.72250000000007,-79.27750000000033
47,85,23,43.817500000000116,-79.21250000000039
27,27,19,43.717500000000065,-79.50250000000013
40,46,12,43.7825000000001,-79.40750000000021
19,23,39,43.677500000000045,-79.52250000000011
11,19,22,43.637500000000024,-79.54250000000009
30,32,25,43.73250000000007,-79.47750000000015
29,73,29,43.72750000000007,-79.27250000000033
21,69,31,43.68750000000005,-79.29250000000032
40,82,18,43.7825000000001,-79.22750000000038
41,47,24,43.7875000000001,-79.40250000000022
33,43,47,43.74750000000008,-79.4225000000002
34,8,19,43.75250000000008,-79.59750000000004
25,39,32,43.70750000000006,-79.44250000000018
44,52,13,43.80250000000011,-79.37750000000024
4,16,39,43.602500000000006,-79.55750000000008
